week,n,mean,median,sd,age50,age25,age75,bmi,bmi25,bmi75,q25,q75,qmean,qmedian,qq25,qq75
"[-60,-59)",2996,13.5898898500944,13.3999996185303,0.995910240675147,29.8857876712329,27.6716324200913,32.2885559360731,23.5093250274658,20.7031002044678,27.5872993469238,12.8999996185303,14,0.536604080155233,0.532129526138306,0.331399023532867,0.751074016094208
"[-59,-58)",3067,13.6364101752576,13.3999996185303,1.01187531239875,29.8366438356164,27.5833333333333,32.127397260274,23.3376502990723,20.7611999511719,27.5397253036499,12.8999996185303,14.1000003814697,0.549115610345688,0.555654585361481,0.348100036382675,0.756567716598511
"[-58,-57)",3082,13.6365639148479,13.3999996185303,1.0137210620109,29.862100456621,27.6378139269406,32.1529965753425,23.3306493759155,20.569299697876,27.4347991943359,12.8999996185303,14.1000003814697,0.548420566083993,0.555654585361481,0.343614459037781,0.766214847564697
"[-57,-56)",2954,13.6281719722696,13.3999996185303,1.01768702345104,29.9646118721461,27.7563641552511,32.2459189497717,23.4235992431641,20.432149887085,27.3871597290039,12.8999996185303,14.1000003814697,0.54442705164084,0.545057207345963,0.325795263051987,0.755558684468269
"[-56,-55)",3115,13.6315409253153,13.3999996185303,1.01299922064965,29.8995433789954,27.7079908675799,32.084703196347,23.4375,20.756199836731,27.1263494491577,12.8999996185303,14.1000003814697,0.547383320037377,0.561222791671753,0.343614459037781,0.756567716598511
"[-55,-54)",3207,13.605182410699,13.3999996185303,1.0236766732643,29.8916666666667,27.6803082191781,32.2682648401827,23.0384502410889,20.461775302887,27.4572997093201,12.8999996185303,14.1000003814697,0.536924384345016,0.532129526138306,0.315849095582962,0.756567716598511
"[-54,-53)",3238,13.5894842510094,13.3000001907349,0.986111722038689,29.9077625570776,27.5882420091324,32.4895262557078,23.5077991485596,20.8849665323893,27.555700302124,12.8999996185303,14,0.536581430951774,0.530901432037354,0.315849095582962,0.752359360456467
"[-53,-52)",3247,13.6205081578435,13.3000001907349,1.00420134228132,29.9300228310502,27.7345890410959,32.2655821917808,23.4090995788574,20.6611995697022,27.471399307251,12.8999996185303,14.1000003814697,0.544109350258515,0.530901432037354,0.343614459037781,0.764892935752869
"[-52,-51)",3034,13.5861535974451,13.3999996185303,0.975225257294325,30.013299086758,27.7123287671233,32.2486015981735,23.275050163269,20.9399871826172,27.3428244590759,12.8999996185303,14,0.536950973073118,0.532129526138306,0.325795263051987,0.751597493886948
"[-51,-50)",3036,13.5791458078367,13.3249998092651,0.981450743286851,29.8901255707763,27.6070776255708,32.1224885844749,23.2082500457764,20.5708746910095,27.6502742767334,12.8999996185303,14,0.534772570285869,0.530901432037354,0.325795263051987,0.746284008026123
"[-50,-49)",3079,13.6093926669793,13.3999996185303,1.01121636088294,29.9844748858447,27.797203196347,32.2831050228311,23.2334995269775,20.6875998179118,27.3437995910645,12.8999996185303,14.0500001907349,0.539821966350098,0.5358105301857,0.325795263051987,0.751842677593231
"[-49,-48)",3096,13.5855135628111,13.3999996185303,0.976184414446181,30.0679794520548,27.7708618721461,32.3297374429224,23.5883007049561,20.569299697876,27.2452745437622,12.8999996185303,14,0.536818489071357,0.5358105301857,0.331399023532867,0.751380503177643
"[-48,-47)",3110,13.5901253996171,13.3999996185303,0.960306954070927,29.9779109589041,27.7752283105023,32.209303652968,23.1110992431641,20.4491004943848,27.5482006072998,12.8999996185303,14.1000003814697,0.540863242599263,0.548816859722138,0.331399023532867,0.751842677593231
"[-47,-46)",3070,13.6082475607869,13.3999996185303,0.993507365612791,29.9820205479452,27.7554223744292,32.365953196347,23.1473007202148,20.7611999511719,26.9895992279053,12.8999996185303,14.1000003814697,0.542127443621912,0.548816859722138,0.331399023532867,0.751842677593231
"[-46,-45)",3112,13.58008675848,13.3000001907349,0.997156085790521,29.9763127853881,27.6328767123288,32.3555365296804,23.5077991485596,20.9643993377686,27.5861754417419,12.8999996185303,14,0.531864146196827,0.530690640211105,0.315849095582962,0.751380503177643
"[-45,-44)",2920,13.5749520484715,13.3000001907349,0.99872211381599,29.8490296803653,27.7424942922374,32.0919805936073,23.3376998901367,20.5457000732422,27.1415996551514,12.8999996185303,14,0.531140516971378,0.530501902103424,0.325795263051987,0.746089339256287
"[-44,-43)",3056,13.5670287952373,13.3000001907349,0.966600533543395,30.0050799086758,27.7466038812785,32.3527111872146,23.2288503646851,20.4491004943848,27.3437995910645,12.8999996185303,14,0.532645753133769,0.530879378318787,0.325795263051987,0.746089339256287
"[-43,-42)",2990,13.5771806098147,13.3000001907349,1.00070322614175,29.8405821917808,27.69149543379,32.0980878995434,23.3277249336243,20.8117008209229,27.0324745178223,12.8999996185303,14,0.531442025921815,0.530879378318787,0.313172399997711,0.751669824123383
"[-42,-41)",2875,13.5909426063869,13.3999996185303,0.980375918790619,29.9409817351598,27.7083904109589,32.2050228310502,23.0300006866455,20.3222999572754,27.7718997001648,12.8999996185303,14,0.538086436999881,0.5358105301857,0.315849095582962,0.751380503177643
"[-41,-40)",2797,13.6086658294913,13.3999996185303,0.995682967336944,29.788698630137,27.5817351598174,32.2555936073059,23.5303993225098,20.7906332015991,27.9278001785278,12.8999996185303,14,0.542141867536723,0.548816859722138,0.325795263051987,0.751380503177643
"[-40,-39)",2774,13.540544327335,13.3000001907349,0.945950665585694,29.9401826484018,27.6393550228311,32.216894977169,23.711799621582,20.956600189209,27.9652752876282,12.8999996185303,14,0.526539970675474,0.530501902103424,0.313172399997711,0.736892208456993
"[-39,-38)",2676,13.5780754821717,13.3000001907349,0.970338110578913,29.9970890410959,27.7173801369863,32.1504851598174,23.4375,20.7611999511719,27.5133991241455,12.8999996185303,14,0.535170465035389,0.530901432037354,0.325795263051987,0.751380503177643
"[-38,-37)",2707,13.5999187269376,13.3999996185303,1.00705228540021,29.7954337899543,27.6641552511416,32.1962899543379,23.1404991149902,20.569299697876,26.9358005523682,12.8999996185303,14,0.538402761932357,0.532129526138306,0.337474197149277,0.750971853733063
