week,n,mean,median,sd,age50,age25,age75,bmi,bmi25,bmi75,q25,q75,qmean,qmedian,qq25,qq75
"[-60,-59)",984,5.90497967479675,6,0.731061742402079,29.8998287671233,27.6451198630137,32.2025684931507,22.6756992340088,20.1910758018494,26.1508877277374,5.5,6.5,0.647801029291458,0.785656273365021,0.535420894622803,0.885967135429382
"[-59,-58)",1083,5.88688827331487,6,0.711597752815768,29.9958904109589,27.6694634703196,32.2310502283105,23.0111999511719,20.8662996292114,26.636816740036,5.5,6.5,0.643004173510953,0.785058617591858,0.542638421058655,0.885967135429382
"[-58,-57)",1098,5.92304189435337,6,0.781653251121578,30.0323630136986,27.6831050228311,32.3649828767123,22.7189998626709,20.5778169631958,26.8196001052857,5.5,6.5,0.64361833014232,0.785058617591858,0.535420894622803,0.886248290538788
"[-57,-56)",976,5.9031762295082,6,0.765003873754915,29.9025114155251,27.8880136986301,32.174200913242,22.8659000396729,20.5715503692627,25.8228998184204,5.5,6.5,0.638638270057005,0.785058617591858,0.535420894622803,0.886212468147278
"[-56,-55)",1087,5.89650413983441,6,0.73495136816309,29.7215753424658,27.5847602739726,31.8502853881279,22.9853992462158,20.4130001068115,26.7041492462158,5.5,6.5,0.642388488052082,0.785656273365021,0.535420894622803,0.886212468147278
"[-55,-54)",1104,5.90081521739131,6,0.762558361724317,30.0202054794521,27.5446632420091,32.1030821917808,22.1630001068115,20.2019996643066,25.8634082476298,5.5,6.5,0.639207072556019,0.785058617591858,0.535420894622803,0.885967135429382
"[-54,-53)",1131,5.89832007073386,6,0.753931763851154,29.5680365296804,27.6357876712329,32.2009132420091,22.75830078125,20.1559495925903,26.6698503494263,5.5,6.5,0.640024501833633,0.785058617591858,0.535420894622803,0.885891795158386
"[-53,-52)",1088,5.87155330882353,5.5,0.753319593067291,29.9562214611872,27.7053652968037,32.3579908675799,22.7731990814209,20.2019996643066,26.2917003631592,5.5,6.5,0.628854128148626,0.549624443054199,0.535420894622803,0.885891795158386
"[-52,-51)",999,5.91341341341341,6,0.765134708731261,29.9001141552511,27.6490296803653,32.124200913242,22.5827007293701,20.3770503997803,26.7213001251221,5.5,6.5,0.643691282014589,0.785656273365021,0.535420894622803,0.88608980178833
"[-51,-50)",1076,5.91240706319703,6,0.73977172199067,29.9051369863014,27.6318207762557,32.2043378995434,23.1473007202148,20.6758499145508,27.2355251312256,5.5,6.5,0.64933120222506,0.785656273365021,0.542638421058655,0.885967135429382
"[-50,-49)",1058,5.89792060491493,6,0.763386014741647,29.9587899543379,27.6331050228311,32.2839326484018,22.8624000549316,20.6968002319336,27.1798327763875,5.5,6.5,0.637413335066211,0.785656273365021,0.533384248614311,0.885967135429382
"[-49,-48)",1071,5.90382819794585,5.5,0.796660262718549,29.8921232876712,27.6571917808219,32.1385273972603,22.4941005706787,20.22962474823,26.1522498130798,5.5,6.5,0.633400485281294,0.549624443054199,0.535420894622803,0.885967135429382
