week,n,mean,median,sd,age50,age25,age75,bmi,bmi25,bmi75,q25,q75,qmean,qmedian,qq25,qq75
"[-60,-59)",2337,0.631523320715194,0.629999995231628,0.0961418122349924,29.8804794520548,27.6995433789954,32.2311643835616,23.9395008087158,20.959849357605,28.3162994384766,0.560000002384186,0.699999988079071,0.457296594926967,0.454536497592926,0.210585489869118,0.699436664581299
"[-59,-58)",2326,0.629892519587909,0.629999995231628,0.094692085014302,29.8836187214612,27.544149543379,32.2228310502283,23.6340007781982,21.0502247810364,27.7962999343872,0.566249996423721,0.699999988079071,0.451731208858007,0.434948325157166,0.224502459168434,0.688250541687012
"[-58,-57)",2374,0.630364363666282,0.629999995231628,0.096982411110902,29.9857305936073,27.672203196347,32.1926369863014,23.497200012207,20.8117008209229,28.125,0.560000002384186,0.699999988079071,0.454075452439697,0.43766263127327,0.212219893932343,0.699436664581299
"[-57,-56)",2383,0.628231220819647,0.629999995231628,0.095943480199479,29.9569634703196,27.612100456621,32.3064497716895,23.8728008270264,20.7476005554199,27.9430999755859,0.560000002384186,0.699999988079071,0.447710108521394,0.43766263127327,0.207778453826904,0.688250541687012
"[-56,-55)",2365,0.625046511539445,0.629999995231628,0.0986791912984181,29.8205479452055,27.4752283105023,32.012100456621,23.6243991851807,20.8965501785278,27.6816997528076,0.550000011920929,0.699999988079071,0.441210306833358,0.43766263127327,0.184473514556885,0.688250541687012
"[-55,-54)",2446,0.627375306885991,0.629999995231628,0.0965362289647837,29.8889269406393,27.5169805936073,32.2282819634703,23.3222999572754,20.7031002044678,27.7853493690491,0.560000002384186,0.699999988079071,0.44637911613362,0.431842625141144,0.212219893932343,0.682932674884796
"[-54,-53)",2434,0.627284305278845,0.629999995231628,0.0948587976021542,30.015696347032,27.6256563926941,32.4633847031964,23.5077991485596,20.7707500457764,27.5012998580933,0.560000002384186,0.699999988079071,0.4456740394822,0.430780738592148,0.210585489869118,0.688250541687012
"[-53,-52)",2459,0.627757217763836,0.629999995231628,0.0949693899321322,29.9350456621005,27.754394977169,32.2872146118722,23.4352998733521,20.4463753700256,27.8400499820709,0.560000002384186,0.699999988079071,0.445620498159047,0.43766263127327,0.210585489869118,0.685957729816437
"[-52,-51)",2331,0.625585585628032,0.620000004768372,0.0960078157514639,30.0747716894977,27.6769406392694,32.3557648401826,23.8281002044678,21.0937995910645,28.353099822998,0.560000002384186,0.699999988079071,0.44106602188298,0.420962989330292,0.19916096329689,0.685957729816437
"[-51,-50)",2311,0.625231501203448,0.620000004768372,0.0993647609300078,29.7982876712329,27.5543378995434,32.1365296803653,23.7252998352051,20.7019500732422,27.9548001289368,0.550000011920929,0.699999988079071,0.440526782330899,0.420962989330292,0.186319604516029,0.688250541687012
"[-50,-49)",2437,0.626922445533018,0.620000004768372,0.0941613859428633,29.9864155251142,27.7412100456621,32.2866438356164,23.5293998718262,20.7870252132416,27.685549736023,0.560000002384186,0.699999988079071,0.443631500528898,0.420962989330292,0.212219893932343,0.680965602397919
"[-49,-48)",2311,0.628487667728946,0.629999995231628,0.0953193311045658,29.9295662100457,27.7547374429224,32.3292237442922,23.9188003540039,20.569299697876,28.4165992736816,0.560000002384186,0.699999988079071,0.44846270298013,0.434948325157166,0.207778453826904,0.688250541687012
"[-48,-47)",2360,0.629381355744297,0.629999995231628,0.0960203176741861,29.9627853881279,27.7838184931507,32.1116438356164,23.5293998718262,20.8495502471924,27.7542832692464,0.560000002384186,0.699999988079071,0.451793750534742,0.443241208791733,0.212219893932343,0.688250541687012
