week,n,mean,median,sd,age50,age25,age75,bmi,bmi25,bmi75,q25,q75,qmean,qmedian,qq25,qq75
"[-60,-59)",63,7.64555553027562,7,3.11487053639694,30.2995433789954,27.6586757990868,32.923401826484,20.8208999633789,19.3858499526978,26.3716497421265,5.35500001907349,9.13000011444092,0.513157429912734,0.540185868740082,0.360149800777435,0.714247196912766
"[-59,-58)",75,8.41340530077616,8.03067970275879,3.61340628123538,29.7872146118722,27.4518835616438,32.5228310502283,25.3134498596191,22.0652756690979,27.9860758781433,5.60000014305115,10.4000000953674,0.557101188351711,0.625986337661743,0.331853643059731,0.776814848184586
"[-58,-57)",88,7.83210229060867,6.77660012245178,3.5779001791824,30.2945205479452,27.8077625570776,31.8713755707763,23.2260503768921,21.3253173828125,25.9962749481201,5.07749998569489,10.3250000476837,0.506333084015006,0.495626017451286,0.248335413634777,0.789314821362495
"[-57,-56)",76,8.0513326337463,7.54499983787537,3.55796533344844,30.2381278538813,28.1721746575342,32.3512842465754,22.6167001724243,20.3608999252319,27.7680501937866,5.2224999666214,10.1592299938202,0.528786020745572,0.539949148893356,0.271125666797161,0.781966775655747
"[-56,-55)",84,8.164586186409,6.6949999332428,3.90167693639784,29.5751712328767,27.8653824200913,31.5420091324201,22.7243995666504,21.2807998657227,25.8948745727539,5.5574197769165,9.96249961853027,0.513306358917838,0.463534459471703,0.326793722808361,0.793016135692596
"[-55,-54)",74,7.94051457740165,7.57999992370606,3.52324234129074,29.9010844748858,28.2964897260274,31.9055936073059,23.711799621582,21.8529119491577,27.2725496292114,5.14249992370606,9.88499975204468,0.519812874244274,0.572716683149338,0.251781471073627,0.722712308168411
"[-54,-53)",85,8.22934704387889,7.59999990463257,3.77912621178192,29.9188356164384,27.8584474885845,32.0205479452055,24.6558990478516,21.1085004806519,26.8388500213623,5.17999982833862,10.3999996185303,0.53230462056749,0.600000023841858,0.270783841609955,0.762945353984833
"[-53,-52)",80,7.88445399999619,7.24000000953674,3.27886402192008,29.8599885844749,27.8087614155251,32.1873287671233,22.940433661143,21.4851500193278,26.6825251579285,5.39749985933304,9.73249959945679,0.51693839430809,0.531419545412064,0.316949397325516,0.692804530262947
"[-52,-51)",83,7.91143950496812,7.69999980926514,3.41747137563646,29.814497716895,27.7710616438356,31.865296803653,22.2651500701904,20.5679750442505,25.2809503078461,5.02999997138977,10.0699996948242,0.514432716620974,0.566223740577698,0.282066315412521,0.738584399223328
"[-51,-50)",89,7.86402068914992,6.86999988555908,3.82447238377864,28.8804794520548,27.8446347031964,31.4858447488585,21.9288997650147,20.2733993530273,26.0261993408203,5.1399998664856,9.28999996185303,0.485322193232145,0.475059390068054,0.22742760181427,0.707093834877014
