week,n,mean,median,sd,age50,age25,age75,bmi,bmi25,bmi75,q25,q75,qmean,qmedian,qq25,qq75
"[-60,-59)",1266,9.25520930998322,9.30000019073486,0.357791053259165,29.9463470319635,27.7491152968037,32.1476598173516,24.0618495941162,21.1005163192749,28.1293497085571,9.02000045776367,9.5,0.489793029569654,0.501569002866745,0.254184424877167,0.730682000517845
"[-59,-58)",1249,9.24916332487682,9.30000019073486,0.36406355787591,30.0829908675799,27.6720319634703,32.2747716894977,23.4375,20.7966995239258,27.4004001617432,9,9.5,0.485441293167003,0.497089833021164,0.240508541464806,0.725274443626404
"[-58,-57)",1301,9.26560721261789,9.30000019073486,0.359331442669551,30.1269406392694,27.7544520547945,32.4043378995434,23.1360006332397,20.6611995697022,27.7465751171112,9.02000045776367,9.5,0.498481753615478,0.522495329380035,0.264752000570297,0.72796905040741
"[-57,-56)",1279,9.2777365139446,9.30000019073486,0.357840158082021,30.1513698630137,27.6599315068493,32.5286529680365,24.0234498977661,20.5943002700806,29.0448428562709,9.03999996185303,9.53499984741211,0.507316247382048,0.522495329380035,0.275481522083282,0.749304592609406
"[-56,-55)",1313,9.24681645354876,9.30000019073486,0.386807483259752,29.9820776255708,27.6450913242009,32.0202054794521,23.3957996368408,20.7271499633789,27.4324746131897,9,9.52000045776367,0.489586206494922,0.516531586647034,0.240508541464806,0.73899781703949
"[-55,-54)",1358,9.2493078041498,9.28999996185303,0.364964531942422,30.0778538812785,27.7811073059361,32.3318493150685,22.9130001068115,20.4392495155334,27.374849319458,9,9.5,0.485753473092285,0.48941770195961,0.234325140714645,0.734735429286957
"[-54,-53)",1347,9.25353377504356,9.30000019073486,0.369899767308319,30.0353881278539,27.6581621004566,32.4531392694064,23.1833992004395,20.7707500457764,27.3268995285034,9,9.5,0.488967433362666,0.509096801280975,0.240508541464806,0.73899781703949
"[-53,-52)",1360,9.24909927178832,9.27500009536743,0.365897313356916,30.0624429223744,27.9265125570776,32.4324200913242,23.4283494949341,20.6611995697022,27.471399307251,9,9.51000022888184,0.485403657638167,0.49521079659462,0.240508541464806,0.730322301387787
"[-52,-51)",1275,9.24710588268205,9.28999996185303,0.37331348473527,30.0672374429224,27.7167237442922,32.3885273972603,23.8281002044678,21.0392756462097,27.3437995910645,9,9.5,0.484407946090123,0.498945444822311,0.228930994868279,0.729939579963684
"[-51,-50)",1246,9.27023675449396,9.30000019073486,0.364993862039228,29.9614726027397,27.6682363013699,32.3137557077626,23.9361000061035,20.8325004577637,27.9680004119873,9.03999996185303,9.53749990463257,0.501666708884874,0.513258308172226,0.26514083147049,0.749083369970322
"[-50,-49)",1275,9.26539999456967,9.30000019073486,0.360000917755459,30.0448630136986,27.5939497716895,32.3405821917808,23.204400062561,20.6936502456665,26.786669254303,9.02000045776367,9.53999996185303,0.496617065812005,0.509096801280975,0.2496417760849,0.752866804599762
"[-49,-48)",1231,9.25523151758722,9.30000019073486,0.355520794683942,30.1955479452055,27.9296803652968,32.4916095890411,23.6651992797852,20.3113498687744,28.6047744750977,9.02000045776367,9.5,0.491673445057088,0.509096801280975,0.264378786087036,0.72796905040741
"[-48,-47)",1341,9.27783371564793,9.30000019073486,0.359566841387316,30.1214611872146,27.9740867579909,32.2392694063927,23.5077991485596,20.5304002761841,27.671950340271,9.05000019073486,9.5600004196167,0.506331203392541,0.514996826648712,0.270304143428803,0.749908566474915
"[-47,-46)",1310,9.27210686334217,9.30000019073486,0.351628944221218,29.9275684931507,27.7387557077626,32.3154965753425,23.3540506362915,20.9571990966797,27.949725151062,9.03999996185303,9.52000045776367,0.501153099825179,0.509759366512299,0.27143220603466,0.739415854215622
"[-46,-45)",1356,9.27372417653908,9.30000019073486,0.36231551450794,30.0655821917808,27.8242865296804,32.3448915525114,23.3843994140625,20.8085994720459,27.1816005706787,9.02000045776367,9.52000045776367,0.502998894569876,0.521610140800476,0.25999491661787,0.740134537220001
"[-45,-44)",1214,9.25186161939945,9.30000019073486,0.368737725628927,30.0844178082192,28.0661244292237,32.3748573059361,23.8071002960205,20.6197121143341,28.3987007141113,9,9.52000045776367,0.490289904077843,0.49521079659462,0.248323053121567,0.73501119017601
"[-44,-43)",1267,9.24465667006531,9.27999973297119,0.366778945685403,29.9633561643836,27.6503424657534,32.4161529680365,23.7954006195068,20.6986999511719,28.9540247917175,9,9.5,0.481828458154767,0.484670639038086,0.232089854776859,0.729513049125671
"[-43,-42)",1372,9.27105685364748,9.30000019073486,0.35782424008878,29.9848173515982,27.7952054794521,32.1893550228311,23.4375,20.9365997314453,28.1968994140625,9.02999973297119,9.53999996185303,0.499978086624007,0.517053365707398,0.270281247794628,0.744880557060242
"[-42,-41)",1252,9.25960063934326,9.28999996185303,0.364575679287461,29.9066780821918,27.6117294520548,32.1307077625571,23.1473007202148,20.4151992797852,28.1968994140625,9.02000045776367,9.52000045776367,0.492659028559275,0.49521079659462,0.259430110454559,0.741729870438576
"[-41,-40)",1225,9.27114285994549,9.30000019073486,0.361040828296237,30.0208904109589,27.696803652968,32.3295662100457,24.6137495040894,20.9972496032715,28.1627254486084,9.03999996185303,9.51000022888184,0.501787331155596,0.522495329380035,0.264341711997986,0.744880557060242
"[-40,-39)",1224,9.25760213339251,9.27999973297119,0.351008113541091,29.9901826484018,27.7208618721461,32.0406678082192,24.0881996154785,21.2244501113892,28.8816995620728,9.01750040054321,9.51000022888184,0.487915254956617,0.478903621435165,0.253149420022965,0.73899781703949
"[-39,-38)",1127,9.28503105380203,9.30000019073486,0.357169370357004,30.0884703196347,27.8474885844749,32.2614726027397,23.5293998718262,20.9607992172241,27.7007999420166,9.05000019073486,9.55000019073486,0.511384903067787,0.541191339492798,0.270934909582138,0.751387685537338
"[-38,-37)",1197,9.28464077150413,9.30000019073486,0.356419548436656,29.9084474885845,27.6751141552511,32.2505707762557,23.2736005783081,20.5467500686646,27.448308467865,9.0600004196167,9.5600004196167,0.51178242575802,0.547550737857819,0.271539449691772,0.757168769836426
"[-37,-36)",1639,9.23034472026208,9.27000045776367,0.392157334211753,29.6366438356164,27.4750570776256,32.0017123287671,23.1189994812012,20.625,28.2419996261597,8.98999977111816,9.52000045776367,0.473120257512981,0.469967901706696,0.21370342373848,0.735438913106918
"[-36,-35)",2485,9.20946479275433,9.19999980926514,0.360391875542205,29.6199771689498,27.5407534246575,31.960502283105,22.9870750109355,20.6671996116638,26.2961249351502,8.97999954223633,9.5,0.450085296051603,0.435189992189407,0.211786925792694,0.692898035049439
"[-35,-34)",3333,9.18853286018681,9.19999980926514,0.377451053673052,29.7215753424658,27.5657534246575,32.0173515981735,23.0801000595093,20.5644497871399,26.8344497680664,8.94999980926514,9.46000003814697,0.439602027010528,0.422324478626251,0.196885660290718,0.672875463962555
"[-34,-33)",3881,9.21465086451636,9.22000026702881,0.367067067398822,29.9544520547945,27.6776255707763,32.2255707762557,23.1473007202148,20.6905002593994,26.5643005371094,8.97999954223633,9.5,0.457929635600299,0.455878645181656,0.21370342373848,0.699665367603302
"[-33,-32)",4213,9.24021204325847,9.27000045776367,0.357770158830746,30.0317351598174,27.7021689497717,32.2666666666667,23.1984491348267,20.5547499656677,27.3282241821289,9,9.5,0.477733288830785,0.477059453725815,0.240508541464806,0.725274443626404
"[-32,-31)",4277,9.24194763006104,9.27000045776367,0.363606331665474,30.1708904109589,27.9162100456621,32.3875570776256,23.5330009460449,20.5700998306274,27.8728008270264,9,9.5,0.480222683688327,0.482858628034592,0.234325140714645,0.72796905040741
"[-31,-30)",3985,9.23596109990942,9.26000022888184,0.367137088967153,30.2748858447489,27.965296803653,32.5111872146119,23.4039993286133,20.8299999237061,27.5439629554749,9,9.5,0.476404294045817,0.47510352730751,0.234325140714645,0.715641140937805
"[-30,-29)",3572,9.21672732045108,9.22000026702881,0.373461132597823,30.1356164383562,27.9480878995434,32.4381563926941,23.8281002044678,20.8447251319885,28.0403995513916,9,9.5,0.463836335050008,0.463243156671524,0.222709640860558,0.699665367603302
"[-29,-28)",3004,9.20371670602323,9.19999980926514,0.368634159517513,30.0913812785388,27.8852739726027,32.3932077625571,24.0291996002197,20.9122996330261,28.125,8.97000026702881,9.48249959945679,0.454131883083559,0.448755756020546,0.207814574241638,0.675006091594696
"[-28,-27)",2660,9.19019925146175,9.19999980926514,0.386444443891765,29.9790525114155,27.8254566210046,32.3261700913242,24.2122993469238,20.9573001861572,28.3987007141113,8.89999961853027,9.5,0.444769364909122,0.422826021909714,0.186663210391998,0.689114153385162
"[-27,-26)",2371,9.16276465685043,9.19999980926514,0.367503167374855,30.0667808219178,27.8323630136986,32.2478310502283,24.0280256271362,21.2021746635437,27.7671003341675,8.89999961853027,9.39999961853027,0.421247904887325,0.402986347675324,0.175503835082054,0.653789639472961
"[-26,-25)",2068,9.12154980254588,9.10999965667725,0.384818176797506,30.0354452054795,27.7052796803653,32.4228595890411,24.4140501022339,21.4843997955322,28.6688995361328,8.88000011444092,9.39999961853027,0.394305684614784,0.357873156666756,0.137560829520226,0.627155840396881
"[-25,-24)",2000,9.09250750374794,9.10000038146973,0.382696416243554,30.0146118721461,27.7336757990868,32.4751426940639,23.5989003181458,20.6267004013062,27.6978001594543,8.80000019073486,9.39999961853027,0.372531353707192,0.31898207962513,0.123820289969444,0.596658051013947
"[-24,-23)",1949,9.05821959870849,9.0600004196167,0.37778147694102,30.0832191780822,27.8366438356164,32.398401826484,24.0637998580933,21.2306003570557,28.2498497962952,8.80000019073486,9.30000019073486,0.345727971402556,0.280963897705078,0.102974735200405,0.551454842090607
"[-23,-22)",1855,9.01825606148198,9,0.372209847844203,30.0912100456621,27.7857876712329,32.2749429223744,24.1287994384766,21.2292499542236,29.0482501983643,8.76000022888184,9.30000019073486,0.316219085257129,0.248323053121567,0.0901905223727226,0.508136510848999
"[-22,-21)",1944,8.9955658395104,9,0.371022790641882,30.0751712328767,27.7533105022831,32.2315639269406,23.8971004486084,20.8864245414734,28.125,8.71000003814697,9.30000019073486,0.30237552207016,0.228338778018951,0.0799185857176781,0.490636847913265
"[-21,-20)",1857,8.96985999704627,8.98999977111816,0.379349178981123,29.9981735159817,27.8557077625571,32.3175799086758,23.7252998352051,20.3906002044678,28.0452003479004,8.69999980926514,9.19999980926514,0.288082560485727,0.21370342373848,0.07427679002285,0.44742950797081
"[-20,-19)",1659,8.96103978976203,8.92000007629395,0.379721849464834,30.0091324200913,27.8573059360731,32.3751141552511,23.7118501663208,20.7966995239258,28.1968994140625,8.69999980926514,9.19999980926514,0.282353252514348,0.186663210391998,0.0719796046614647,0.456037074327469
"[-19,-18)",1636,8.9396332519853,8.89999961853027,0.375295830715007,29.9285388127854,27.8343321917808,32.1367294520548,24.0345993041992,21.0961837768555,28.4604501724243,8.69999980926514,9.19999980926514,0.268276732849597,0.183898687362671,0.0607360638678074,0.41750755906105
"[-18,-17)",1690,8.91150888126983,8.89999961853027,0.388263147747761,29.7313926940639,27.7743150684932,32.1458047945206,24.3045997619629,20.9365997314453,28.8760499954224,8.61999988555908,9.19999980926514,0.254631772688342,0.164007470011711,0.0521454587578774,0.38977837562561
"[-17,-16)",1775,8.91812394209311,8.89999961853027,0.378275698536057,29.965296803653,27.8470890410959,32.2284246575343,24.2201499938965,21.0292248725891,28.6842746734619,8.64499998092651,9.19999980926514,0.256804450941928,0.168020337820053,0.0552992597222328,0.402986347675324
"[-16,-15)",1994,8.88408225182904,8.89999961853027,0.371245688473887,30.1601598173516,27.9854737442922,32.4275684931507,24.767599105835,21.359899520874,30.1102663675944,8.60000038146973,9.10999965667725,0.235390203380714,0.15470165014267,0.0466274991631508,0.361988067626953
"[-15,-14)",2207,8.87210013707623,8.86999988555908,0.374668402546046,30.1602739726027,28.0001141552511,32.4876141552512,24.1773996353149,20.8638243675232,28.6669750213623,8.60000038146973,9.10000038146973,0.229710360777243,0.138849943876266,0.0428633019328117,0.356380119919777
"[-14,-13)",2161,8.8838570147739,8.89999961853027,0.370255300172843,29.9682648401827,27.7385844748858,32.2220319634703,23.6243991851807,20.7975997924805,28.1111249923706,8.60000038146973,9.10000038146973,0.233454595049279,0.148332521319389,0.0466274991631508,0.35667285323143
"[-13,-12)",2239,8.87526127439144,8.85000038146973,0.376176737097857,30.1132420091324,27.860901826484,32.5271689497717,23.7393503189087,20.4466991424561,28.4793751239777,8.60000038146973,9.10000038146973,0.232181322619663,0.135442450642586,0.0458699613809586,0.361988067626953
"[-12,-11)",2320,8.86930389342637,8.8100004196167,0.37877540889444,29.9731735159817,27.730051369863,32.3545947488585,24.6322498321533,21.7601747512817,29.2882499694824,8.60000038146973,9.10000038146973,0.228759821841557,0.131911963224411,0.0428633019328117,0.357635170221329
"[-11,-10)",2257,8.86525476406674,8.84000015258789,0.385332400051302,30.0035388127854,27.8859589041096,32.3715753424658,24.4531002044678,21.0771999359131,29.0687999725342,8.60000038146973,9.10000038146973,0.229909159832766,0.131993547081947,0.0428633019328117,0.357635170221329
"[-10,-9)",2520,8.88110118574566,8.89499998092651,0.382875959668478,29.95,27.8154394977169,32.3174372146119,25.2678499221802,21.6310997009277,30.4858250617981,8.60000038146973,9.11249971389771,0.236706969430042,0.147733435034752,0.0466274991631508,0.361988067626953
"[-9,-8)",2570,8.88216926374324,8.89000034332275,0.373430553198828,30.1083904109589,27.8203767123288,32.29149543379,25.3530502319336,21.37202501297,30.2631502151489,8.60000038146973,9.10999965667725,0.235498406775912,0.147619359195232,0.0471875630319119,0.361988067626953
"[-8,-7)",2788,8.90353300650116,8.89999961853027,0.391902383879775,30.0899543378995,27.8059360730594,32.3157534246575,24.6952991485596,20.9076747894287,29.2968997955322,8.60000038146973,9.19999980926514,0.252692776818164,0.164007470011711,0.0509573332965374,0.400606550276279
"[-7,-6)",3046,8.90736375603328,8.89999961853027,0.378868478316587,30.1833904109589,27.8119292237443,32.3557077625571,24.767599105835,21.3771495819092,29.0179996490479,8.63000011444092,9.19999980926514,0.251292673250855,0.166351780295372,0.053055003285408,0.383145660161972
"[-6,-5)",3519,8.91812588633987,8.89999961853027,0.384752635493717,30.0397260273973,27.8677511415525,32.2579908675799,24.167200088501,20.956600189209,29.0174007415772,8.64000034332275,9.19999980926514,0.258369377473886,0.164007470011711,0.0541041977703571,0.41750755906105
"[-5,-4)",3787,8.94675072573533,8.89999961853027,0.384771508039567,30.0544520547945,27.746404109589,32.3448059360731,24.7474994659424,21.4843997955322,29.3575000762939,8.69999980926514,9.19999980926514,0.276225591407327,0.186663210391998,0.0651678740978241,0.435189992189407
