week,n,mean,median,sd,age50,age25,age75,bmi,bmi25,bmi75,q25,q75,qmean,qmedian,qq25,qq75
"[-60,-59)",3347,7.62013893309799,7.19999980926514,2.03111969128271,29.7955479452055,27.5964611872146,32.1435502283105,23.8750991821289,20.8236503601074,28.027850151062,6.09999990463257,8.65499973297119,0.595320847342896,0.610137760639191,0.374898254871368,0.823870152235031
"[-59,-58)",3459,7.58325383173106,7.19000005722046,2.04322577124874,29.8146118721461,27.5545091324201,32.1450913242009,23.6340007781982,20.8325004577637,27.9421005249023,6.02999997138977,8.61999988555908,0.589415314762139,0.605204641819,0.362872421741486,0.821860164403915
"[-58,-57)",3473,7.68254679518682,7.23000001907349,2.05817548325321,29.8392694063927,27.6101598173516,32.1078767123288,23.5519495010376,20.7789497375488,27.9667501449585,6.1100001335144,8.80000019073486,0.603276599597603,0.618578910827637,0.383131265640259,0.837261736392975
"[-57,-56)",3387,7.66455270218434,7.19999980926514,2.06796450460119,29.8723744292237,27.6945776255708,32.1969178082192,23.7387008666992,20.6731996536255,27.6912498474121,6.09999990463257,8.69999980926514,0.599796173895553,0.613399744033814,0.374488532543182,0.828576326370239
"[-56,-55)",3514,7.66206887152362,7.1100001335144,2.11150874838473,29.8845890410959,27.6646974885845,32.0509417808219,23.7077493667603,20.9251251220703,27.5482006072998,6.09999990463257,8.77000045776367,0.596112516882003,0.603333711624146,0.374488532543182,0.832123473286629
"[-55,-54)",3528,7.55990079991401,7.09999990463257,2.03300013836702,29.8231735159817,27.5405821917808,32.2287671232877,23.4375,20.6831750869751,28.125,6.05999994277954,8.60000038146973,0.586035136876801,0.592464447021484,0.36327788233757,0.819255515933037
"[-54,-53)",3576,7.64242449842844,7.11500000953674,2.0822055667595,29.875,27.5612728310502,32.3737157534247,23.7252998352051,20.9933874607086,27.682924747467,6.05000019073486,8.69999980926514,0.594706576017526,0.59823739528656,0.366643004119396,0.829901695251465
"[-53,-52)",3610,7.6013019467655,7.19999980926514,2.01914105655469,29.901198630137,27.6858162100457,32.2474885844749,23.2386493682861,20.5181002616882,27.480162858963,6.09999990463257,8.69999980926514,0.593635871345397,0.606555342674255,0.37418121099472,0.827346980571747
"[-52,-51)",3436,7.56195285531223,7.09999990463257,1.98880394765738,29.8873287671233,27.6161815068493,32.163299086758,23.8184003829956,21.1700129508972,27.9450507164002,6.09999990463257,8.56250023841858,0.58907911537716,0.593415677547455,0.374411702156067,0.814209058880806
"[-51,-50)",3422,7.66415643905678,7.25,2.06994792321639,29.8549657534247,27.5694634703196,32.1119577625571,23.4375,20.6611995697022,27.9680004119873,6.09999990463257,8.69999980926514,0.599653842395395,0.621005952358246,0.374488532543182,0.82816843688488
