week,n,mean,median,sd,age50,age25,age75,bmi,bmi25,bmi75,q25,q75,qmean,qmedian,qq25,qq75
"[-60,-59)",331,16.7075528205341,16.3999996185303,3.51309711206165,29.6912100456621,27.3438356164384,32.2920091324201,26.0439500808716,21.5747752189636,30.2842755317688,15.8000001907349,17.1000003814697,0.433276737581522,0.445669859647751,0.16290221363306,0.676645159721375
"[-59,-58)",340,16.9088234957527,16.5,3.36477216521319,29.4041095890411,27.2896974885845,31.8389554794521,24.1099996566773,20.8246994018555,26.4915008544922,15.8999996185303,17.2999992370605,0.466046126630596,0.505626797676086,0.207023274153471,0.70158813893795
"[-58,-57)",361,16.5177284885311,16.3999996185303,2.52071773319598,29.2450913242009,27.0424657534247,31.8150684931507,23.7954006195068,22.0351505279541,27.6751499176025,15.8000001907349,17,0.427042097343426,0.410790711641312,0.177333116531372,0.666328966617584
"[-57,-56)",320,16.7572916398446,16.5,3.30944978159864,29.4034246575342,27.1252568493151,31.8312785388128,24.2187995910645,20.7611999511719,28.4446001052856,15.8000001907349,17.2250003814697,0.447803935949923,0.494353394955397,0.165624968707562,0.703872442245483
"[-56,-55)",374,16.8521389986742,16.3999996185303,3.77329872762322,29.8738584474886,27.9353881278539,31.6502283105023,24.9089994430542,20.8753747940064,28.9157500267029,15.8000001907349,17.1000003814697,0.432453367759518,0.417545795440674,0.175971522927284,0.675182923674583
"[-55,-54)",382,17.1599475401234,16.5,3.97709227968895,29.9124429223744,27.6701769406393,32.4624143835616,23.8750991821289,21.1973495483398,28.40505027771,16,17.2999992370605,0.478094104194711,0.500377416610718,0.250608414411545,0.706410884857178
"[-54,-53)",377,17.1344827049923,16.5,4.44476488721699,29.7247716894977,27.2098173515982,32.5301369863014,24.517924785614,20.4988751411438,30.1084752082825,15.8999996185303,17.1000003814697,0.450187934755251,0.469924122095108,0.195960491895676,0.683215141296387
"[-53,-52)",329,17.0136776695136,16.5,3.30987444427425,29.9022831050228,27.5139269406393,32.0892694063927,23.4375,21.2076997756958,27.9047498703003,15.8999996185303,17.3999996185303,0.470502156775592,0.489586859941483,0.205161675810814,0.725769639015198
"[-52,-51)",343,16.661515989387,16.5,3.11583951260647,29.3081050228311,27.2314497716895,31.7438926940639,24.4843997955322,21.272424697876,28.5859746932983,15.8000001907349,17.2000007629395,0.436771629687735,0.464290231466293,0.167641580104828,0.698809325695038
"[-51,-50)",356,16.7598313803083,16.3999996185303,3.20234089517691,29.7686073059361,27.7159817351598,32.1777111872146,26.0407009124756,21.3038997650147,30.7786998748779,15.8999996185303,17.2000007629395,0.441882369336097,0.445669859647751,0.200312897562981,0.699102401733398
"[-50,-49)",386,16.965284942963,16.3999996185303,4.63826403457679,29.727796803653,27.7457762557078,31.9673230593607,23.4375,21.0771999359131,26.8597284044538,15.5250000953674,17.1000003814697,0.424820928004392,0.44137841463089,0.123280975967646,0.682579159736633
"[-49,-48)",346,16.841907503977,16.3999996185303,3.94074307017148,30.1643264840183,27.9130993150685,32.2864155251142,25.4416662851969,21.6310997009277,28.8043994903564,15.8000001907349,17.1000003814697,0.427537074312568,0.43135678768158,0.159816175699234,0.682260543107987
"[-48,-47)",378,17.0148147426585,16.5,4.27441246191332,29.3752853881279,27.3366723744292,31.6600456621005,26.0973253250122,20.815299987793,31.2173099517822,15.8000001907349,17.2999992370605,0.448081502508589,0.461777448654175,0.161752440035343,0.710887014865875
"[-47,-46)",351,17.1952990752,16.5,4.26607701056016,29.8122146118722,27.3807648401827,32.0546232876712,22.8103504180908,21.0076999664307,26.1011753082275,15.8499999046326,17.4499998092651,0.456765759078271,0.464290231466293,0.181846618652344,0.725769639015198
"[-46,-45)",385,17.2802596872503,16.5,4.7306541133969,29.6836757990868,27.5301369863014,32.3026255707763,24.586799621582,21.7146997451782,27.5300629138947,15.8999996185303,17.3999996185303,0.458928115636884,0.461777448654175,0.200312897562981,0.730476319789887
"[-45,-44)",363,16.9041322124891,16.3999996185303,3.83079403853067,29.2700913242009,27.3423515981735,31.4956050228311,24.2878494262695,20.9813003540039,27.1855750083923,15.8000001907349,17.2999992370605,0.440419067349028,0.417545795440674,0.174603179097176,0.710460513830185
"[-44,-43)",349,16.6793695138314,16.3999996185303,3.17621876553286,29.62899543379,27.3934931506849,31.9736301369863,23.430700302124,20.6514749526978,26.8408875465393,15.5,17.2000007629395,0.430966016673683,0.414461195468903,0.121636837720871,0.690921008586884
"[-43,-42)",339,16.9327433003789,16.5,3.63758583812075,29.4398401826484,27.428595890411,31.7476598173516,24.0291996002197,21.5811505317688,27.270224571228,15.8000001907349,17.1000003814697,0.446246867131299,0.464290231466293,0.174481883645058,0.686205863952637
"[-42,-41)",327,16.8174310970015,16.3999996185303,4.19263539038159,29.5711187214612,27.4136415525114,31.8081621004566,23.0300006866455,19.4570999145508,27.8179998397827,15.6500000953674,17.2000007629395,0.43171081967105,0.437577396631241,0.132712960243225,0.69739955663681
