week,n,mean,median,sd,age50,age25,age75,bmi,bmi25,bmi75,q25,q75,qmean,qmedian,qq25,qq75
"[-60,-59)",1051,0.741960041189511,0.400000005960465,0.849517824191974,29.8255707762557,27.7665525114155,32.1364155251142,23.0837497711182,20.3995749950409,26.7502994537354,0.200000002980232,1,0.504633486150391,0.492825031280518,0.327299803495407,0.73193621635437
"[-59,-58)",1121,0.741837647034854,0.400000005960465,0.841028181021914,30.17100456621,27.902397260274,32.2832191780822,23.0981165568034,20.5499000549316,26.7002501487732,0.100000001490116,1,0.506141071668913,0.494798243045807,0.247402131557465,0.73193621635437
"[-58,-57)",1021,0.759745349481804,0.400000005960465,0.861531086144128,30.1159817351598,28.0311643835617,32.2146118721461,22.6756992340088,20.4594745635986,26.4399337768555,0.200000002980232,1,0.513878383326192,0.503252983093262,0.328297734260559,0.73193621635437
"[-57,-56)",996,0.747489961410263,0.400000005960465,0.852135196135127,30.2297374429224,27.9099315068493,32.3488584474886,22.9667491912842,20.4656004905701,26.7702250480652,0.100000001490116,1,0.506795347582205,0.494798243045807,0.247402131557465,0.73193621635437
"[-56,-55)",1046,0.758221798731338,0.400000005960465,0.883229873712853,30.1282534246575,27.8206906392694,32.2645833333333,22.6809997558594,20.4293994903564,25.9106998443604,0.100000001490116,1,0.505807616995437,0.503252983093262,0.247402131557465,0.731715023517609
"[-55,-54)",1109,0.760009019505451,0.400000005960465,0.897770451146449,30.0173515981735,27.7598173515982,32.1324200913242,22.9440994262695,20.4466991424561,26.2031002044678,0.100000001490116,1,0.502859133598878,0.492825031280518,0.247402131557465,0.73193621635437
"[-54,-53)",1065,0.777605636834119,0.400000005960465,0.868094876313696,30.0392694063927,27.7764840182648,32.3380136986301,23.4375,21.035849571228,27.2958498001099,0.200000002980232,1.10000002384186,0.514705452942093,0.494798243045807,0.328297734260559,0.742950975894928
"[-53,-52)",1119,0.751161753775101,0.400000005960465,0.858290353231052,30.2502283105023,28.0145547945206,32.5600456621005,23.0384502410889,20.2019996643066,26.1637496948242,0.200000002980232,1,0.508323759959147,0.496756225824356,0.327299803495407,0.731715023517609
"[-52,-51)",1054,0.787381405155731,0.400000005960465,0.940126965867793,30.2187785388128,27.8666952054795,32.4049372146119,23.767050743103,21.1635880470276,27.1514256000519,0.100000001490116,1,0.50128010480154,0.494798243045807,0.239251434803009,0.732821524143219
"[-51,-50)",1040,0.767772438021329,0.400000005960465,0.890847542992822,30.1215182648402,27.9803938356164,32.4124714611872,22.9072494506836,20.4841003417969,26.3433170318604,0.18750000372529,1,0.510226970131342,0.494798243045807,0.311160403303802,0.73193621635437
"[-50,-49)",1060,0.753349058365203,0.400000005960465,0.901381587366125,30.2515410958904,27.8233447488585,32.4234874429224,22.589599609375,20.3275003433228,26.4642505645752,0.100000001490116,1,0.502450005288394,0.492128878831863,0.247402131557465,0.731715023517609
"[-49,-48)",1030,0.746699031160294,0.400000005960465,0.865075970142576,30.27899543379,27.9715182648402,32.437899543379,22.9028997421265,20.1837005615234,26.3036501407623,0.200000002980232,1,0.505975681673555,0.494798243045807,0.328297734260559,0.729291439056397
"[-48,-47)",1058,0.775236296448117,0.400000005960465,0.905345832336736,30.3804794520548,28.1879851598174,32.4743150684932,22.5032501220703,20.392511844635,26.2498254776001,0.100000001490116,1,0.505283077316102,0.495777234435082,0.242392703890801,0.732821524143219
"[-47,-46)",1060,0.756556604995902,0.400000005960465,0.857135203649228,30.2283105022831,27.8495148401827,32.3947488584475,22.8881006240845,20.3727502822876,26.1200995445252,0.200000002980232,1,0.51250726347262,0.503252983093262,0.328297734260559,0.73193621635437
"[-46,-45)",1079,0.751436517094853,0.400000005960465,0.844297837327967,30.1570776255708,27.8283105022831,32.5667808219178,23.3292999267578,20.7007999420166,27.0242500305176,0.200000002980232,1,0.512514400657567,0.503252983093262,0.327299803495407,0.73193621635437
"[-45,-44)",1022,0.784980431370394,0.400000005960465,0.895369490755239,30.1817922374429,28.1002283105023,32.3489440639269,22.4092493057251,20.2847995758057,25.8532500267029,0.200000002980232,1,0.513883434177728,0.503252983093262,0.327299803495407,0.733408078551292
"[-44,-43)",1126,0.714209592886282,0.400000005960465,0.834794792700025,30.3858447488584,27.9406392694064,32.4476312785388,23.1833992004395,20.5037498474121,26.9531002044678,0.100000001490116,1,0.497828535914262,0.494798243045807,0.247402131557465,0.727956414222717
"[-43,-42)",1143,0.690244972304957,0.400000005960465,0.818868836067884,30.0284246575342,27.916095890411,32.2748858447489,22.6562995910645,20.540424823761,26.0478754043579,0.100000001490116,1,0.489932970965993,0.492128878831863,0.240722894668579,0.722700834274292
"[-42,-41)",1075,0.743534885118174,0.400000005960465,0.842737934281772,30.2996575342466,27.8885844748858,32.4337899543379,22.8903503417969,20.2564749717712,27.0971245765686,0.200000002980232,1,0.507585283836653,0.494798243045807,0.327299803495407,0.73193621635437
"[-41,-40)",1032,0.727374034034911,0.400000005960465,0.848756254812113,30.4256278538813,28.046147260274,32.5770262557078,23.3621006011963,20.3125,27.3029375076294,0.100000001490116,1,0.499466388298617,0.492825031280518,0.245732322335243,0.7298973351717
"[-40,-39)",1035,0.747536233452639,0.400000005960465,0.861415669325358,30.2474885844749,27.8545091324201,32.237899543379,23.1910991668701,20.6309499740601,27.3651249408722,0.200000002980232,1,0.506361191377836,0.496756225824356,0.327299803495407,0.729291439056397
"[-39,-38)",950,0.716684212410136,0.400000005960465,0.834344482205072,30.2174086757991,28.0591038812785,32.4107020547945,23.3066997528076,20.4466991424561,26.709400177002,0.100000001490116,1,0.500613943495249,0.492825031280518,0.247402131557465,0.729291439056397
"[-38,-37)",948,0.743934601663223,0.400000005960465,0.822250381408084,30.0574200913242,27.9146974885845,32.4762842465753,22.4991006851196,20.1742496490479,25.4016752243042,0.200000002980232,1,0.514992317019761,0.503252983093262,0.336973547935486,0.73193621635437
"[-37,-36)",1467,0.809509203965435,0.5,0.902108276377156,29.8502283105023,27.589897260274,32.0050799086758,22.6756992340088,20.576099395752,26.1718997955322,0.200000002980232,1,0.527131523680508,0.545220673084259,0.336973547935486,0.73903614282608
"[-36,-35)",2848,0.839238063073874,0.5,0.893575128493476,29.7514840182648,27.4775970319635,32.0172374429224,22.5303502082825,20.574399471283,25.4175996780396,0.200000002980232,1.10000002384186,0.539024885972763,0.548293650150299,0.337384968996048,0.748484402894974
"[-35,-34)",4459,0.890334156631127,0.600000023841858,0.929429890244016,29.9268264840183,27.7351598173516,32.0420662100457,22.6647005081177,20.5048999786377,25.9059500694275,0.200000002980232,1.29999995231628,0.550608917722409,0.580218136310577,0.338410317897797,0.769230782985687
"[-34,-33)",5945,0.960008411273624,0.600000023841858,0.986732687046955,30.0804794520548,27.9053652968037,32.2912100456621,22.6002998352051,20.4293994903564,26.031849861145,0.200000002980232,1.39999997615814,0.565869489423711,0.589758515357971,0.341765820980072,0.78822660446167
"[-33,-32)",6792,1.00953327541188,0.699999988079071,1.01165932906509,30.2735159817352,28.0111301369863,32.5049372146119,22.5861501693726,20.4449753761292,25.9106998443604,0.300000011920929,1.5,0.579145267918416,0.61334490776062,0.41823336482048,0.799472868442535
"[-32,-31)",6867,1.02595019692755,0.699999988079071,1.00026362817259,30.3626712328767,28.126997716895,32.510502283105,22.8467998504639,20.4099000295003,26.1718997955322,0.300000011920929,1.5,0.586259817139011,0.623489737510681,0.418867528438568,0.805893003940582
"[-31,-30)",6285,1.04725537090699,0.699999988079071,1.01880669277319,30.4420091324201,28.1214611872146,32.6036529680365,22.8318490982056,20.4010126590729,26.6679005622864,0.300000011920929,1.5,0.590344211664836,0.632309257984161,0.425866961479187,0.808694839477539
"[-30,-29)",5347,1.0718627276447,0.699999988079071,1.04534125979217,30.5598173515982,28.2392694063927,32.703595890411,22.9591007232666,20.3953990936279,26.8922996520996,0.300000011920929,1.5,0.593019636725853,0.637324810028076,0.425866961479187,0.809130668640137
"[-29,-28)",4581,1.0813250389756,0.800000011920929,1.04810182191064,30.3761415525114,28.0450913242009,32.6199771689498,23.2433996200562,20.6036996841431,27.2680997848511,0.300000011920929,1.60000002384186,0.593908487883582,0.648141503334045,0.425866961479187,0.815040171146393
"[-28,-27)",4036,1.02804757289799,0.699999988079071,1.01180883581193,30.3953196347032,28.0063641552511,32.5194634703196,23.3078994750977,20.6053252220154,27.6642246246338,0.300000011920929,1.5,0.584008381750003,0.623489737510681,0.418867528438568,0.805340766906738
"[-27,-26)",3415,1.02338213835724,0.699999988079071,1.00865548283584,30.3602739726027,28.085901826484,32.6611301369863,23.5490662256877,20.8299999237061,27.6971249580383,0.300000011920929,1.5,0.582992687339228,0.62139618396759,0.41823336482048,0.805893003940582
"[-26,-25)",2879,1.02764848887289,0.699999988079071,0.991903315139213,30.296803652968,28.0309931506849,32.5557648401827,23.8054008483887,20.9365997314453,27.7718992233276,0.300000011920929,1.5,0.587443993146395,0.627869486808777,0.418867528438568,0.804202735424042
"[-25,-24)",3253,1.03937903547054,0.699999988079071,1.02228633332335,30.5051369863014,28.1240867579909,32.5514840182648,22.8624000549316,20.3953990936279,26.6597504615784,0.300000011920929,1.5,0.587743493265971,0.62139618396759,0.427558779716492,0.808218657970429
"[-24,-23)",5477,0.97235713068036,0.699999988079071,0.968165660095779,30.3570776255708,28.2285388127854,32.5544520547945,23.0111999511719,20.3125,26.1427001953125,0.300000011920929,1.39999997615814,0.57395061463123,0.614308834075928,0.41823336482048,0.78822660446167
"[-23,-22)",6860,0.912813412151557,0.600000023841858,0.949879224905933,30.3871575342466,28.165296803653,32.5769691780822,22.6562995910645,20.4916000366211,26.3207998275757,0.200000002980232,1.29999995231628,0.55441898163571,0.586204409599304,0.339080780744553,0.780458629131317
"[-22,-21)",6157,0.861028099144887,0.5,0.922143054845118,30.565296803653,28.3158675799087,32.6529680365297,22.9568004608154,20.498149394989,26.5218372344971,0.200000002980232,1.20000004768372,0.539766287583896,0.555662631988525,0.338410317897797,0.75849848985672
"[-21,-20)",4773,0.829907815558448,0.5,0.889268835336996,30.5598173515982,28.3188356164384,32.6118721461187,23.5077991485596,20.6031250953674,27.395224571228,0.200000002980232,1.10000002384186,0.534104735018221,0.548293650150299,0.337384968996048,0.750880062580109
"[-20,-19)",3398,0.77060035494797,0.5,0.864591966939793,30.4941210045662,28.207848173516,32.7455194063927,23.0300006866455,20.4381999969482,27.0051002502441,0.200000002980232,1,0.515027300286391,0.535918354988098,0.327299803495407,0.73903614282608
