week,n,mean,median,sd,age50,age25,age75,bmi,bmi25,bmi75,q25,q75,qmean,qmedian,qq25,qq75
"[-60,-59)",755,1.00373509782829,1,0.0772029867485833,30.0784246575343,27.773801369863,32.3013127853881,23.4734125137329,21.0855255126953,27.8436255455017,0.949999988079071,1.04999995231628,0.529255994789253,0.580361247062683,0.302875906229019,0.752245664596558
"[-59,-58)",695,1.00305035817537,1,0.0838065322571174,30.2083333333333,27.8872716894977,32.3728881278539,23.8485498428345,21.0880002975464,29.0043372511864,0.939999997615814,1.04999995231628,0.519013320591649,0.570779860019684,0.27351325750351,0.773267686367035
"[-58,-57)",682,1.007595307404,0.990000009536743,0.0870250385310757,30.1338470319635,27.8134703196347,32.167694063927,23.7954006195068,21.3754374980927,29.7441997528076,0.939999997615814,1.05999994277954,0.528129632576557,0.51046746969223,0.27351325750351,0.786949396133423
"[-57,-56)",678,1.00519173770352,1,0.0810207689669992,30.1586757990868,27.7756849315069,32.4558219178082,24.767599105835,20.7031002044678,29.4129505157471,0.949999988079071,1.04999995231628,0.52942471010583,0.573744773864746,0.302875906229019,0.754577100276947
"[-56,-55)",740,1.00783783644438,1,0.0841191785998399,30.0065068493151,28.0057077625571,32.2943778538813,23.3355007171631,20.7031002044678,28.0567998886108,0.939999997615814,1.05999994277954,0.533859959010639,0.580361247062683,0.27139126509428,0.779444456100464
"[-55,-54)",733,1.0062278280642,1,0.0780171332691021,30.3821917808219,27.8969178082192,32.7844748858448,24.9783997535706,21.0854997634888,30.7498254776001,0.949999988079071,1.04999995231628,0.536617801785164,0.589459896087647,0.299891620874405,0.777181267738342
"[-54,-53)",755,1.0037350975125,1,0.0784504002751547,30.341095890411,27.7478881278539,32.6147260273973,23.4375,21.0938997268677,27.2151498794556,0.949999988079071,1.04999995231628,0.529308418507706,0.580361247062683,0.30385833978653,0.754031807184219
"[-53,-52)",791,1.00181837185897,0.990000009536743,0.081562438930438,30.1763698630137,27.7804794520548,32.5381849315069,23.4375,20.8299999237061,26.9274005889893,0.939999997615814,1.04999995231628,0.516990915122938,0.51046746969223,0.265025287866592,0.762175023555756
"[-52,-51)",817,1.00253977828102,1,0.0744329462382772,30.3324200913242,28.0075342465753,32.5821917808219,23.3983993530273,21.0882997512817,27.3437995910645,0.949999988079071,1.04999995231628,0.526769113818108,0.570779860019684,0.30385833978653,0.753486514091492
"[-51,-50)",767,1.00341590457976,0.990000009536743,0.0786758084040507,29.8558219178082,27.803595890411,31.985102739726,23.4951992034912,20.703125,28.3138999938965,0.949999988079071,1.04999995231628,0.521529403710653,0.51046746969223,0.291897863149643,0.760769098997116
