week,n,mean,median,sd,age50,age25,age75,bmi,bmi25,bmi75,q25,q75,qmean,qmedian,qq25,qq75
"[-60,-59)",2571,87.6334889165996,86,10.1808454241937,29.8768264840183,27.6574771689498,32.196803652968,23.6651992797852,20.7638998031616,27.8080005645752,81,93,0.54802082184353,0.571325957775116,0.296098321676254,0.803544104099274
"[-59,-58)",2614,87.1428844653292,86,9.87317205789075,29.9179794520548,27.5819349315069,32.187899543379,23.5077991485596,21.0076999664307,27.636100769043,80,92,0.537406248628185,0.559502422809601,0.288809537887573,0.796023011207581
"[-58,-57)",2609,87.5219049479323,86,10.365986190011,29.9050228310502,27.6727168949772,32.1872146118721,23.335524559021,20.6196632385254,27.7470998764038,81,93,0.542705977680222,0.559742093086243,0.296098321676254,0.808485209941864
"[-57,-56)",2614,87.6963465952563,86,10.2560657137849,29.9573059360731,27.726997716895,32.3698630136986,23.6613998413086,20.7031002044678,27.9524750709534,81,93,0.548208392208104,0.571325957775116,0.29818993806839,0.808485209941864
"[-56,-55)",2649,87.6487731242369,86,10.2631490019724,29.7843607305936,27.5272831050228,32.0227168949772,23.6613998413086,20.9573001861572,27.7873253822327,81,93,0.549009353780635,0.57145881652832,0.296098321676254,0.815147280693054
"[-55,-54)",2712,87.3333456260734,86,10.0634193126647,29.9353881278539,27.5839326484018,32.3230878995434,23.3378000259399,20.8079504966736,27.7853493690491,81,92,0.539469500046037,0.559502422809601,0.296098321676254,0.798229813575745
"[-54,-53)",2785,87.4219030520646,86,10.265778543341,29.9712328767123,27.6392694063927,32.3763698630137,23.4375,20.7031002044678,27.1568245887756,80,93,0.539302947708076,0.55125880241394,0.280750006437302,0.808485209941864
"[-53,-52)",2728,87.4342008769687,86,10.0957679435864,29.9232305936073,27.7469178082192,32.2763698630137,23.3038997650147,20.3953990936279,27.4697494506836,81,92,0.540977998063178,0.559502422809601,0.29818993806839,0.790522873401642
"[-52,-51)",2628,87.2127881026263,86,9.96021552255789,30.0276255707763,27.6584189497717,32.311700913242,23.7387008666992,20.9579243659973,27.9160504341126,81,92,0.538868262471903,0.55125880241394,0.296098321676254,0.798229813575745
"[-51,-50)",2568,87.5414914312392,86,10.2722447025094,29.8818493150685,27.5690639269406,32.1688070776256,23.4375,20.5499000549316,27.7446994781494,81,93,0.543311671299114,0.559502422809601,0.296098321676254,0.798229813575745
"[-50,-49)",2673,87.6148335163931,87,10.2657270214493,29.9544520547945,27.6804794520548,32.2316210045662,23.6832008361816,20.7772002220154,27.5984001159668,81,93,0.547814610646161,0.580274820327759,0.303888946771622,0.798229813575745
"[-49,-48)",2636,87.4165022767549,86,10.174145754859,29.9762557077626,27.7156392694064,32.2888127853881,23.6651992797852,20.569299697876,27.8488001823425,81,93,0.541375621209594,0.559742093086243,0.29818993806839,0.799958869814873
"[-48,-47)",2660,87.686127816107,86,9.99358835664522,29.9708333333333,27.7870433789954,32.2099315068493,23.4375,20.7157001495361,27.7793556451798,81,93,0.552913125440184,0.580274820327759,0.307813465595245,0.805405974388123
